season,zone,pct,for_p96,for_pSzn,against_p96,against_pSzn,net_p96,net_pSzn,trans_net_p96,trans_net_pSzn
2021,13,0.29000000000000004,0.03209731261910856,1.12686,0.03429004233385173,1.202474,-0.01420634498624717,-0.500996,-0.00820797489717169,-0.502366
2021,13,0.3,0.032171157253962177,1.1292,0.03510760452394276,1.23188,-0.014022565309904172,-0.49382,-0.007513044832985467,-0.5018199999999999
2021,13,0.31,0.03224241816119914,1.13169,0.03584448912790657,1.2582440000000001,-0.01370280836242399,-0.48216799999999993,-0.006961471938644825,-0.4999359999999998
2021,13,0.32,0.032305066643047275,1.13468,0.036312448444779634,1.2744680000000002,-0.012929793844486547,-0.455596,-0.006887756277122802,-0.4935919999999998
2021,13,0.33,0.03236771512489541,1.13767,0.0367804077616527,1.290692,-0.012156779326549103,-0.429024,-0.00681404061560078,-0.48724799999999985
2021,13,0.34,0.03243036360674355,1.14066,0.03724836707852577,1.306916,-0.01138376480861166,-0.40245200000000014,-0.006740324954078758,-0.4809039999999999
2021,13,0.35000000000000003,0.03257861658276141,1.14643,0.03764920042008219,1.32094,-0.010376497115111728,-0.36711000000000016,-0.006673536539675896,-0.4732499999999999
2021,13,0.36000000000000004,0.032863836749450856,1.1566480000000001,0.037942632201131976,1.331444,-0.00899442434071179,-0.31773599999999946,-0.006617831720663693,-0.4634999999999998
2021,13,0.37,0.03314905691614029,1.166866,0.03823606398218175,1.341948,-0.007612351566311891,-0.26836200000000016,-0.006562126901651491,-0.45375
2021,13,0.38,0.03343427708282973,1.177084,0.03852949576323153,1.352452,-0.006230278791911964,-0.2189879999999998,-0.006506422082639287,-0.44399999999999995
2021,13,0.39,0.033807330732705095,1.191432,0.03873607513194386,1.3595119999999998,-0.005224351873904095,-0.18329199999999987,-0.006265305890971964,-0.42341417214399996
2021,13,0.4,0.03425567022531125,1.20932,0.03886820957579552,1.36362,-0.00454083568994655,-0.15931999999999988,-0.005865265665600252,-0.39354049183999995
2021,13,0.41000000000000003,0.034704009717917414,1.227208,0.03900034401964718,1.367728,-0.003857319505989006,-0.13534799999999986,-0.00546522544022854,-0.363666811536
2021,13,0.42000000000000004,0.03515234921052358,1.245096,0.03913247846349884,1.371836,-0.003173803322031457,-0.11137599999999971,-0.005065185214856827,-0.33379313123199983
2021,13,0.43,0.035516140245405906,1.256342,0.03923349358370635,1.375512,-0.002319633930669646,-0.08139199999999996,-0.004914467611513146,-0.30737500827200004
2021,13,0.44,0.03584235418796654,1.264636,0.03932067789340535,1.378996,-0.0013896186693503772,-0.04873600000000006,-0.004874560062404143,-0.282492688576
2021,13,0.45,0.03616856813052717,1.2729300000000001,0.03940786220310435,1.3824800000000002,-0.0004596034080311017,-0.016079999999999938,-0.004834652513295139,-0.25761036887999983
2021,13,0.46,0.0364947820730878,1.2812240000000001,0.03949504651280335,1.3859640000000002,0.0004704118532881674,0.01657599999999996,-0.0047947449641861355,-0.2327280491839998
2021,13,0.47000000000000003,0.036551826794681296,1.28492,0.03962929620909608,1.391934,0.0006536307417008923,0.02296399999999988,-0.0046221521661721065,-0.21690999999999994
2021,13,0.48000000000000004,0.036559931657917134,1.2877800000000001,0.03977210324840587,1.3983560000000002,0.0007010684714033408,0.024575999999999952,-0.0044254347774480675,-0.20273999999999975
2021,13,0.49,0.036568036521152966,1.29064,0.039914910287715655,1.404778,0.0007485062011057885,0.026187999999999996,-0.004228717388724034,-0.18856999999999988
2021,13,0.5,0.036576141384388805,1.2934999999999999,0.040057717327025434,1.4112,0.0007959439308082364,0.027800000000000047,-0.004031999999999997,-0.1743999999999999
2021,13,0.51,0.03689608918006867,1.305122,0.04078958626683868,1.435822,0.0015427425846274785,0.054111999999999986,-0.0037834051998815515,-0.1506619999999999
2021,13,0.52,0.03721603697574853,1.316744,0.04152145520665193,1.4604439999999999,0.0022895412384467207,0.08042399999999993,-0.003534810399763105,-0.12692399999999995
2021,13,0.53,0.0375359847714284,1.328366,0.04225332414646518,1.4850660000000002,0.003036339892265968,0.10673600000000004,-0.003286215599644657,-0.10318599999999983
2021,13,0.54,0.037967892115406486,1.3436960000000002,0.04294041366724249,1.5085400000000002,0.0038352115431673447,0.13485200000000003,-0.003002997778038811,-0.08171999999999992
2021,13,0.55,0.03901557697502475,1.37942,0.043381216383322166,1.5257,0.004920484678020455,0.17289000000000004,-0.00252935333825227,-0.07274999999999994
2021,13,0.56,0.040063261834643024,1.4151440000000004,0.04382201909940185,1.5428600000000001,0.006005757812873571,0.21092800000000034,-0.002055708898465726,-0.06377999999999989
2021,13,0.5700000000000001,0.04111094669426129,1.4508680000000003,0.04426282181548153,1.5600200000000002,0.007091030947726681,0.24896600000000035,-0.001582064458679185,-0.0548099999999999
2021,13,0.5800000000000001,0.04196546794320176,1.479288,0.044575264945577155,1.5721640000000001,0.007985711410413255,0.2804040000000002,-0.0012328198071620128,-0.04146399999999982
2021,13,0.59,0.042385371068117204,1.491274,0.04459889900720867,1.5730220000000001,0.008451558360725133,0.29699200000000003,-0.0011634746792509112,-0.01827200000000001
2021,13,0.6,0.04280527419303265,1.50326,0.04462253306884018,1.57388,0.008917405311037014,0.31357999999999997,-0.0010941295513398094,0.004919999999999959
2021,13,0.61,0.04322517731794811,1.5152459999999999,0.04464616713047169,1.5747380000000002,0.009383252261348896,0.33016799999999996,-0.0010247844234287072,0.02811199999999993
2021,13,0.62,0.04350249102964651,1.525468,0.04476304185609475,1.578356,0.009781111829212836,0.344044,-0.0007317430122596591,0.05102800000000008
2021,13,0.63,0.04361345042592504,1.5336319999999999,0.04498869735637461,1.585194,0.010099652784220838,0.35475599999999996,-0.00017772260395634967,0.07362199999999997
2021,13,0.64,0.04372440982220357,1.5417960000000002,0.04521435285665448,1.592032,0.010418193739228844,0.36546800000000007,0.0003762978043469673,0.09621600000000015
2021,13,0.65,0.04383536921848209,1.54996,0.04544000835693434,1.5988699999999998,0.01073673469423685,0.3761800000000002,0.0009303182126502844,0.11881000000000033
2021,13,0.66,0.04429872651638335,1.56582,0.04604814214930677,1.6176439999999999,0.010884751977150808,0.38134,0.001273263686980054,0.13951600000000014
2021,13,0.67,0.04498233250279883,1.5864900000000002,0.046895324874237046,1.6438780000000002,0.010926191965005992,0.38303,0.001484287327576367,0.15904200000000018
