season_name,team_id,general_position,total_avg,p96_avg,p96_weighted_avg,total_avg_rank,p96_avg_rank,p96_weighted_avg_rank
2022,0Oq6Yad56D,CB,1.32105,0.14990403079624642,0.13799869423286182,12.0,9.0,14.0
2022,0Oq6Yad56D,CM,2.67875,0.23894453246027728,0.21104636848584327,2.0,2.0,4.0
2022,0Oq6Yad56D,DM,0.1119,0.08898887804878047,0.12418959537572254,18.0,13.0,12.0
2022,0Oq6Yad56D,FB,1.9599,0.2501761275004356,0.2373068108108108,4.0,1.0,1.0
2022,0Oq6Yad56D,GK,-0.27925,-0.018024332065406823,-0.019961280714817575,13.0,9.0,13.0
2022,0Oq6Yad56D,ST,5.11845,0.18747524571428573,0.5089292594510616,2.0,15.0,1.0
2022,0Oq6Yad56D,W,2.21119,0.22310528848667496,0.3052548748921484,6.0,9.0,3.0
2022,0x5gb3bM7O,CB,1.7730599999999999,0.1484563192373215,0.1832225618945102,8.0,10.0,4.0
2022,0x5gb3bM7O,CM,2.278566666666667,0.1325541618762107,0.13308197120259582,3.0,10.0,14.0
2022,0x5gb3bM7O,DM,0.06639999999999997,-0.05210546420636172,0.015674754098360645,19.0,19.0,19.0
2022,0x5gb3bM7O,FB,1.459028571428571,0.1902724592970138,0.18625896656534952,9.0,3.0,3.0
2022,0x5gb3bM7O,GK,0.32570000000000005,-0.2857442672643802,0.0399836317135549,9.0,16.0,8.0
2022,0x5gb3bM7O,ST,1.5637999999999999,0.31446556585065455,0.3501744751749416,15.0,5.0,4.0
2022,0x5gb3bM7O,W,3.11968,0.34778360567938316,0.3544251834319526,2.0,2.0,2.0
2022,2lqRX1AMr0,AM,0.6493,0.18774939759036144,0.18774939759036144,7.0,6.0,5.0
2022,2lqRX1AMr0,CB,1.81844,0.19621196815883749,0.19743297896403528,7.0,4.0,3.0
2022,2lqRX1AMr0,CM,0.1721,0.330432,0.330432,19.0,1.0,1.0
2022,2lqRX1AMr0,DM,1.58222,0.1630487210355194,0.15736958143389973,6.0,7.0,7.0
2022,2lqRX1AMr0,FB,0.6688124999999999,0.11602875289602199,0.10802271293375396,21.0,13.0,19.0
2022,2lqRX1AMr0,GK,-0.09420000000000006,-0.05375259846298183,-0.011500466299279366,12.0,11.0,12.0
2022,2lqRX1AMr0,ST,3.56394,0.539096639719874,0.40566544937159116,5.0,1.0,2.0
2022,2lqRX1AMr0,W,2.5287666666666664,0.3230613028881046,0.2973197795468463,5.0,3.0,6.0
2022,2vQ14GKqrA,CB,1.2626333333333333,0.13154454379787375,0.132933065253153,13.0,13.0,16.0
2022,2vQ14GKqrA,CM,1.2354142857142858,0.12182637346046087,0.1610784633294529,9.0,12.0,9.0
2022,2vQ14GKqrA,DM,0.39714999999999995,0.056803854634661005,0.097075493316359,15.0,18.0,18.0
2022,2vQ14GKqrA,FB,0.7584428571428571,0.10760678633289397,0.11402093959731542,18.0,16.0,18.0
2022,2vQ14GKqrA,GK,0.53525,0.12048195532180735,0.08955816993464052,7.0,3.0,6.0
2022,2vQ14GKqrA,ST,0.6258666666666667,0.0700009542071418,0.14915151013653288,21.0,21.0,21.0
2022,2vQ14GKqrA,W,1.39452,0.17490928493603394,0.1776930183169631,17.0,16.0,19.0
2022,4JMAkpDqKg,CB,1.1690114042125002,0.09278628434764782,0.13508888932217875,14.0,19.0,15.0
2022,4JMAkpDqKg,CM,1.0290666666666668,0.10086234001728496,0.15631392405063294,11.0,14.0,11.0
2022,4JMAkpDqKg,DM,2.9235499999999996,0.18773553290448772,0.21681019698725376,2.0,4.0,3.0
2022,4JMAkpDqKg,FB,2.3275200000000007,0.24415087991918036,0.23140215410107706,2.0,2.0,2.0
2022,4JMAkpDqKg,GK,2.63875,0.06122534714435511,0.19759750390015604,1.0,5.0,3.0
2022,4JMAkpDqKg,ST,3.9595,0.30660197593294936,0.30531084337349396,4.0,7.0,8.0
2022,4JMAkpDqKg,W,2.078,0.22085306738116306,0.3013983002832861,9.0,10.0,4.0
2022,7VqG1oWMvW,AM,0.34980000000000006,0.6996000000000001,0.6996000000000001,9.0,1.0,1.0
2022,7VqG1oWMvW,CB,0.624825,0.09688134799882897,0.11196117592160522,21.0,17.0,20.0
2022,7VqG1oWMvW,CM,0.67779,0.21393090521485508,0.12821249261083742,15.0,3.0,15.0
2022,7VqG1oWMvW,DM,0.7248500000000001,0.21098033898305088,0.12571924119241196,13.0,3.0,11.0
2022,7VqG1oWMvW,FB,0.7006545454545454,0.16170943396725362,0.13040028198801548,19.0,5.0,12.0
2022,7VqG1oWMvW,GK,-1.9695,-0.23975875900986532,-0.33228822495606325,19.0,15.0,19.0
2022,7VqG1oWMvW,ST,1.08876,0.19029422721228056,0.2746215449290593,18.0,14.0,12.0
2022,7VqG1oWMvW,W,2.02814,0.14337989213806185,0.2136758560140474,10.0,19.0,17.0
2022,BLMv6m3Mxe,AM,0.6678999999999999,0.1579270935960591,0.1579270935960591,6.0,8.0,8.0
2022,BLMv6m3Mxe,CB,0.7193666666666667,0.05818935868279859,0.10979205087440382,20.0,21.0,21.0
2022,BLMv6m3Mxe,CM,1.9801666666666666,0.18397769403214112,0.23182439024390242,4.0,6.0,2.0
2022,BLMv6m3Mxe,DM,0.78948,0.08129077072786942,0.12408330058939096,12.0,15.0,13.0
2022,BLMv6m3Mxe,FB,0.7840333333333334,0.10768616159174875,0.12609918093819805,17.0,15.0,14.0
2022,BLMv6m3Mxe,GK,-1.18568,-0.29798932523232957,-0.2410531130876747,16.0,17.0,17.0
