position,season,pct,p96,pSzn
CB,2013,0.01,-0.04253432494095985,-0.18154499999999998
CB,2013,0.02,-0.007331991574643223,-0.027105999999999995
CB,2013,0.03,0.012727553935082254,0.026040999999999995
CB,2013,0.04,0.020825848078884733,0.039268
CB,2013,0.05,0.02618724577927848,0.05005
CB,2013,0.060000000000000005,0.028686980344766307,0.09298000000000006
CB,2013,0.06999999999999999,0.030578250663737067,0.10261099999999998
CB,2013,0.08,0.03134968272806393,0.11406800000000002
CB,2013,0.09,0.03252729043157734,0.132434
CB,2013,0.09999999999999999,0.035302317290552575,0.15334999999999996
CB,2013,0.11,0.035559322638146165,0.181295
CB,2013,0.12,0.03864350974800287,0.19721599999999995
CB,2013,0.13,0.042184692074379866,0.212906
CB,2013,0.14,0.044788588616215055,0.22430400000000003
CB,2013,0.15000000000000002,0.048403975799481455,0.24696000000000026
CB,2013,0.16,0.0625037165082109,0.34934400000000004
CB,2013,0.17,0.06357802816901408,0.379733
CB,2013,0.18000000000000002,0.06468714505039717,0.39582600000000007
CB,2013,0.19,0.06638544107960478,0.40515900000000005
CB,2013,0.2,0.06910357617578783,0.4333199999999999
CB,2013,0.21000000000000002,0.07394726038909459,0.526297
CB,2013,0.22,0.08067797854740293,0.5341539999999999
CB,2013,0.23,0.08342658245614035,0.539365
CB,2013,0.24000000000000002,0.08441660965355754,0.541928
CB,2013,0.25,0.084966022162151,0.544925
CB,2013,0.26,0.08575444717399884,0.5565500000000001
CB,2013,0.27,0.08725002033052916,0.619325
CB,2013,0.28,0.08824722631545241,0.6893080000000003
CB,2013,0.29000000000000004,0.08885042079027952,0.7353360000000001
CB,2013,0.3,0.08965937223394839,0.77322
CB,2013,0.31,0.09101746498968918,0.824317
CB,2013,0.32,0.0915336306314675,0.8686240000000001
CB,2013,0.33,0.092850067577367,0.9101570000000001
CB,2013,0.34,0.09382465149795652,0.9287060000000001
CB,2013,0.35000000000000003,0.09469514879929822,0.9574049999999998
CB,2013,0.36000000000000004,0.09577679790416499,1.004556
CB,2013,0.37,0.09712524366850217,1.011927
CB,2013,0.38,0.09827262349951926,1.0305300000000002
CB,2013,0.39,0.10033784231550914,1.061424
CB,2013,0.4,0.10213819341226116,1.08506
CB,2013,0.41000000000000003,0.10305533355010808,1.102058
CB,2013,0.42000000000000004,0.10325296153556425,1.1338320000000002
CB,2013,0.43,0.10414301623052702,1.147278
CB,2013,0.44,0.10449642816162023,1.21314
CB,2013,0.45,0.1046467529323358,1.3280700000000003
CB,2013,0.46,0.10490013603248194,1.4679700000000007
CB,2013,0.47000000000000003,0.10542585876575547,1.591912
CB,2013,0.48000000000000004,0.10544285166148307,1.6175080000000002
CB,2013,0.49,0.10608231757286633,1.6306839999999998
CB,2013,0.5,0.10680170865712289,1.63565
CB,2013,0.51,0.10869509908920776,1.6855660000000003
CB,2013,0.52,0.11208403116883117,1.800604
CB,2013,0.53,0.11302152727272728,1.838431
CB,2013,0.54,0.11327484643356643,1.8698200000000003
CB,2013,0.55,0.11451018102745311,1.9339850000000003
CB,2013,0.56,0.11549277834127464,2.00144
CB,2013,0.5700000000000001,0.11558202988209489,2.04308
CB,2013,0.5800000000000001,0.11582601452283442,2.04632
CB,2013,0.59,0.11606497643120187,2.1694029999999995
CB,2013,0.6,0.11690218284003466,2.269
CB,2013,0.61,0.11775631618847532,2.322292
CB,2013,0.62,0.118315882788002,2.33865
CB,2013,0.63,0.11864461586689173,2.3539980000000003
CB,2013,0.64,0.12041567783940199,2.3998440000000003
CB,2013,0.65,0.12077761941975189,2.434055
CB,2013,0.66,0.1251206231713518,2.481548
CB,2013,0.67,0.1306744280371739,2.5544210000000005
CB,2013,0.68,0.13211700864226855,2.645388
CB,2013,0.6900000000000001,0.13404451590506292,2.662479
CB,2013,0.7000000000000001,0.1347590195605795,2.67229
CB,2013,0.7100000000000001,0.1367720866098648,2.6893720000000005
CB,2013,0.72,0.1385256668453703,2.70446
CB,2013,0.73,0.1395633980930848,2.7248529999999995
CB,2013,0.74,0.14595139864106133,2.828614
CB,2013,0.75,0.14753217336396962,2.841325
CB,2013,0.76,0.1482249933736495,2.859128
CB,2013,0.77,0.14913132560177778,2.878793
CB,2013,0.78,0.15034693999175797,2.89511
CB,2013,0.79,0.1508210412417976,2.914955
CB,2013,0.8,0.1509299806386415,3.0318399999999994
CB,2013,0.81,0.15219976775307578,3.1298690000000002
CB,2013,0.8200000000000001,0.1530285859783441,3.1898600000000004
CB,2013,0.8300000000000001,0.1554325952158489,3.217443
CB,2013,0.8400000000000001,0.16340042284252795,3.2487920000000066
CB,2013,0.85,0.16490567197088254,3.5078299999999984
CB,2013,0.86,0.17190901269356915,3.698227999999999
CB,2013,0.87,0.17575535545826856,3.8262609999999997
CB,2013,0.88,0.177579182894485,3.9128200000000004
CB,2013,0.89,0.18121553631311418,4.0132780000000015
CB,2013,0.9,0.18170745893952497,4.3406800000000025
CB,2013,0.91,0.18530565146219988,4.406163
CB,2013,0.92,0.18702804389064534,4.585712000000003
CB,2013,0.93,0.18771675718708536,4.749557
CB,2013,0.9400000000000001,0.19035691242045952,4.81726
CB,2013,0.9500000000000001,0.2005510773789285,5.120200000000001
CB,2013,0.9600000000000001,0.22793019294738673,5.497468000000009
CB,2013,0.97,0.23643628059000676,5.661258999999999
CB,2013,0.98,0.244571009975925,5.737894
CB,2013,0.99,0.26143664012573015,6.161642999999995
CB,2013,1.0,0.27706329113924055,7.7004
CB,2014,0.01,-0.006114476780185755,-0.04862399999999999
CB,2014,0.02,0.012606288770053474,0.012440000000000005
