position,action_type,season,pct,p96,pSzn
FB,Dribbling,2024,0.01,-0.05266937102168518,-0.5573
FB,Dribbling,2024,0.02,-0.040951828206616366,-0.4361
FB,Dribbling,2024,0.03,-0.035899426699426695,-0.3752
FB,Dribbling,2024,0.04,-0.03269565217391305,-0.2919
FB,Dribbling,2024,0.05,-0.024499933067816157,-0.2681
FB,Dribbling,2024,0.060000000000000005,-0.021640133779264215,-0.22359999999999997
FB,Dribbling,2024,0.06999999999999999,-0.02038337796789906,-0.2008
FB,Dribbling,2024,0.08,-0.0175931330472103,-0.1708
FB,Dribbling,2024,0.09,-0.01677970499493312,-0.16375
FB,Dribbling,2024,0.09999999999999999,-0.016046715328467152,-0.1353
FB,Dribbling,2024,0.11,-0.015663837076513133,-0.12990000000000002
FB,Dribbling,2024,0.12,-0.0152832,-0.1264
FB,Dribbling,2024,0.13,-0.013693310240311757,-0.11460000000000001
FB,Dribbling,2024,0.14,-0.01345013192612137,-0.11339999999999996
FB,Dribbling,2024,0.15000000000000002,-0.01226009424374018,-0.10235
FB,Dribbling,2024,0.16,-0.01135886524822695,-0.1001
FB,Dribbling,2024,0.17,-0.01093783688211725,-0.08885
FB,Dribbling,2024,0.18000000000000002,-0.009891461100569257,-0.08139999999999992
FB,Dribbling,2024,0.19,-0.00960953813339167,-0.06905
FB,Dribbling,2024,0.2,-0.008942078113485631,-0.0674
FB,Dribbling,2024,0.21000000000000002,-0.007455530795971119,-0.06659999999999999
FB,Dribbling,2024,0.22,-0.0062362204724409455,-0.0581
FB,Dribbling,2024,0.23,-0.006047410545321968,-0.0537
FB,Dribbling,2024,0.24000000000000002,-0.005399999999999999,-0.052099999999999994
FB,Dribbling,2024,0.25,-0.005240393061941304,-0.050949999999999995
FB,Dribbling,2024,0.26,-0.00485436013590034,-0.0494
FB,Dribbling,2024,0.27,-0.004186056204923986,-0.04715
FB,Dribbling,2024,0.28,-0.00396301419730615,-0.046
FB,Dribbling,2024,0.29000000000000004,-0.003610296357711663,-0.044799999999999986
FB,Dribbling,2024,0.3,-0.003482208588957055,-0.0398
FB,Dribbling,2024,0.31,-0.003363305847897693,-0.033
FB,Dribbling,2024,0.32,-0.0031784656796769854,-0.0298
FB,Dribbling,2024,0.33,-0.0028046927331687992,-0.0264
FB,Dribbling,2024,0.34,-0.002651140833988984,-0.024599999999999952
FB,Dribbling,2024,0.35000000000000003,-0.002321911053664608,-0.01715
FB,Dribbling,2024,0.36000000000000004,-0.001954119547657511,-0.01499999999999996
FB,Dribbling,2024,0.37,-0.0018786480093019526,-0.0121
FB,Dribbling,2024,0.38,-0.0018502369668246445,-0.0116
FB,Dribbling,2024,0.39,-0.0011397599034532406,-0.00785
FB,Dribbling,2024,0.4,-0.0007880597014925373,-0.0022
FB,Dribbling,2024,0.41000000000000003,-0.00038795591410067183,-0.0012000000000000014
FB,Dribbling,2024,0.42000000000000004,-4.878811571540196e-05,-0.0008999999999999872
FB,Dribbling,2024,0.43,0.0,0.0
FB,Dribbling,2024,0.44,0.0002750830564784053,0.0005
FB,Dribbling,2024,0.45,0.0005273624572021878,0.00125
FB,Dribbling,2024,0.46,0.0007857651245551601,0.0024
FB,Dribbling,2024,0.47000000000000003,0.0010849226641160858,0.0056
FB,Dribbling,2024,0.48000000000000004,0.001225377643504534,0.009000000000000003
FB,Dribbling,2024,0.49,0.0015486094411296888,0.00955
FB,Dribbling,2024,0.5,0.0017790613718411555,0.0108
FB,Dribbling,2024,0.51,0.00201503326739795,0.011349999999999999
FB,Dribbling,2024,0.52,0.0026666666666666666,0.0139
FB,Dribbling,2024,0.53,0.0033423674964557118,0.014700000000000001
FB,Dribbling,2024,0.54,0.0037491124260355035,0.0169
FB,Dribbling,2024,0.55,0.004335137152453816,0.01855
FB,Dribbling,2024,0.56,0.004923985239852409,0.02030000000000001
FB,Dribbling,2024,0.5700000000000001,0.005733868309641806,0.02585000000000014
FB,Dribbling,2024,0.5800000000000001,0.005940000000000003,0.03440000000000007
FB,Dribbling,2024,0.59,0.006127472527472528,0.03955
FB,Dribbling,2024,0.6,0.00624578313253012,0.0418
FB,Dribbling,2024,0.61,0.006739486177964972,0.051199999999999996
FB,Dribbling,2024,0.62,0.007461139896373057,0.0599
FB,Dribbling,2024,0.63,0.007653626571239912,0.06675
FB,Dribbling,2024,0.64,0.007837499999999999,0.0768
FB,Dribbling,2024,0.65,0.008161348931442389,0.08360000000000001
FB,Dribbling,2024,0.66,0.008765217391304347,0.0927
FB,Dribbling,2024,0.67,0.009297804062905089,0.0941
FB,Dribbling,2024,0.68,0.009513350883790902,0.10500000000000002
FB,Dribbling,2024,0.6900000000000001,0.009994965252639024,0.10749999999999997
FB,Dribbling,2024,0.7000000000000001,0.011013399503722083,0.1087
FB,Dribbling,2024,0.7100000000000001,0.011359631430071652,0.11010000000000006
FB,Dribbling,2024,0.72,0.011912328767123288,0.1129
FB,Dribbling,2024,0.73,0.012634677620592356,0.12225
FB,Dribbling,2024,0.74,0.013774938574938575,0.1266
FB,Dribbling,2024,0.75,0.014227631523406172,0.13465
FB,Dribbling,2024,0.76,0.014365957446808509,0.1557
FB,Dribbling,2024,0.77,0.014591578626957988,0.15975
FB,Dribbling,2024,0.78,0.014936103896103895,0.1682
FB,Dribbling,2024,0.79,0.015186205391247409,0.1753
FB,Dribbling,2024,0.8,0.015773851590106008,0.1787
FB,Dribbling,2024,0.81,0.016414225811461416,0.1864000000000002
FB,Dribbling,2024,0.8200000000000001,0.017723076923076907,0.1944
