position,season,pct,p96,pSzn
ST,2024,0.01,-0.08996409819967269,-0.046615000000000004
ST,2024,0.02,-0.06922181342062195,-0.03903
ST,2024,0.03,-0.05003614778921868,-0.030807000000000005
ST,2024,0.04,-0.03452976377952757,-0.021076000000000004
ST,2024,0.05,-0.01902337976983646,-0.011345000000000001
ST,2024,0.060000000000000005,-0.0019142947131608242,0.0012460000000000223
ST,2024,0.06999999999999999,0.01628754105736782,0.015786999999999992
ST,2024,0.08,0.03448937682789651,0.030327999999999997
ST,2024,0.09,0.056284764587525155,0.076021
ST,2024,0.09999999999999999,0.07851573440643864,0.12549000000000002
ST,2024,0.11,0.09733254316740135,0.17400000000000004
ST,2024,0.12,0.1015172331085751,0.21839999999999996
ST,2024,0.13,0.10570192304974889,0.2628000000000001
ST,2024,0.14,0.11208699297926225,0.3198180000000001
ST,2024,0.15000000000000002,0.12079468622980076,0.39015500000000014
ST,2024,0.16,0.12950237948033924,0.46049199999999996
ST,2024,0.17,0.13319712992253416,0.5113409999999999
ST,2024,0.18000000000000002,0.1355089995900136,0.5568140000000003
ST,2024,0.19,0.13771553612191612,0.6000340000000001
ST,2024,0.2,0.13872829711728032,0.61772
ST,2024,0.21000000000000002,0.13974105811264453,0.635406
ST,2024,0.22,0.1406882110666947,0.7001320000000002
ST,2024,0.23,0.14152757938144328,0.8421379999999999
ST,2024,0.24000000000000002,0.14236694769619188,0.984144000000001
ST,2024,0.25,0.14345478080432134,1.074325
ST,2024,0.26,0.1446618770132736,1.1396300000000001
ST,2024,0.27,0.14586897322222586,1.204935
ST,2024,0.28,0.1460438898874782,1.2591160000000003
ST,2024,0.29000000000000004,0.1461901348987389,1.312988
ST,2024,0.3,0.1470305770921761,1.35627
ST,2024,0.31,0.14974535167748992,1.370959
ST,2024,0.32,0.15246012626280372,1.385648
ST,2024,0.33,0.15548503998123195,1.413168
ST,2024,0.34,0.15874625018203306,1.450464
ST,2024,0.35000000000000003,0.16200746038283415,1.4877599999999997
ST,2024,0.36000000000000004,0.1648591509817473,1.5422400000000005
ST,2024,0.37,0.16764685414286543,1.599405
ST,2024,0.38,0.1712607417553595,1.6480080000000001
ST,2024,0.39,0.17914324903329581,1.6523740000000002
ST,2024,0.4,0.18702575631123217,1.65674
ST,2024,0.41000000000000003,0.19169986735445838,1.664149
ST,2024,0.42000000000000004,0.1925993945921433,1.6751380000000002
ST,2024,0.43,0.19349892182982825,1.6861270000000002
ST,2024,0.44,0.19849404960805211,1.7179760000000002
ST,2024,0.45,0.20480562041716346,1.7565300000000001
ST,2024,0.46,0.21079225492226486,1.8005019999999998
ST,2024,0.47000000000000003,0.21109250410719307,1.939289
ST,2024,0.48000000000000004,0.2113927532921213,2.078076000000002
ST,2024,0.49,0.21336137818051823,2.178552
ST,2024,0.5,0.21841008129070366,2.2083
ST,2024,0.51,0.2234587844008891,2.238048
ST,2024,0.52,0.22529357849621073,2.2623
ST,2024,0.53,0.22538750520848116,2.283575
ST,2024,0.54,0.2254814319207516,2.30485
ST,2024,0.55,0.22670722097522686,2.3804800000000004
ST,2024,0.56,0.22799768787782812,2.4592160000000005
ST,2024,0.5700000000000001,0.22948370421471678,2.540427000000001
ST,2024,0.5800000000000001,0.23157809656938846,2.629338
ST,2024,0.59,0.23367248892406015,2.7182489999999997
ST,2024,0.6,0.23551235386229136,2.78046
ST,2024,0.61,0.23713587049654813,2.819976
ST,2024,0.62,0.2387593871308049,2.859492
ST,2024,0.63,0.2421579181534927,2.87458
ST,2024,0.64,0.24590000034813486,2.8849400000000003
ST,2024,0.65,0.24944970930506477,2.9020350000000006
ST,2024,0.66,0.25176822954063605,2.9622340000000005
ST,2024,0.67,0.2540867497762073,3.0224330000000004
ST,2024,0.68,0.25780127396226415,3.117864
ST,2024,0.6900000000000001,0.2633480533333333,3.259536999999999
ST,2024,0.7000000000000001,0.26889483270440245,3.40121
ST,2024,0.7100000000000001,0.2743903930322605,3.444252
ST,2024,0.72,0.2798669833441142,3.450764
ST,2024,0.73,0.2853168252650734,3.457475
ST,2024,0.74,0.2898037251138309,3.47135
ST,2024,0.75,0.29429062496258845,3.4852250000000002
ST,2024,0.76,0.29820427889161527,3.5511560000000006
ST,2024,0.77,0.3009236704878699,3.725537000000001
ST,2024,0.78,0.3036430620841245,3.8999179999999996
ST,2024,0.79,0.3077081487419738,3.9751
ST,2024,0.8,0.31259235413296765,3.9899
ST,2024,0.81,0.31747655952396153,4.0047
ST,2024,0.8200000000000001,0.32910944002596226,4.142138
ST,2024,0.8300000000000001,0.3413377918612871,4.290396999999999
ST,2024,0.8400000000000001,0.3536764502566363,4.417984000000001
ST,2024,0.85,0.3664149699320719,4.470635000000001
ST,2024,0.86,0.37915348960750767,4.523286000000001
ST,2024,0.87,0.3858320349994023,4.600561
ST,2024,0.88,0.3867695521226789,4.701164000000001
ST,2024,0.89,0.38770706924595555,4.801767
ST,2024,0.9,0.3916208279995561,4.893370000000001
ST,2024,0.91,0.39622904313356555,4.9828730000000006
ST,2024,0.92,0.4003395486434522,5.066940000000001
ST,2024,0.93,0.400343949754326,5.10616
ST,2024,0.9400000000000001,0.40034835086519976,5.145379999999999
ST,2024,0.9500000000000001,0.4160147823975321,5.3162699999999985
ST,2024,0.9600000000000001,0.45465219188133865,5.68027600000001
ST,2024,0.97,0.49328960136514294,6.044282000000001
ST,2024,0.98,0.5476925042947307,7.968885999999987
ST,2024,0.99,0.6087654236821509,10.553743000000019
ST,2024,1.0,0.6698383430695699,13.1386
CM,2024,0.01,-0.05951852749056,-0.097809
